IndID	NeophiliaScore	MotherID	FosterID	PeerGroupID	Animal	TrialBunch	YearTrial	ObjectType
4407	4.472135955	2263	152	4004	4407	4407.1	2005	2
4407	6.826028616	2263	152	4004	4407	4407.2	2007	1
4407	5.492540396	2263	152	4004	4407	4407.1	2005	1
4407	6.117461347	2263	152	4004	4407	4407.2	2007	2
4408	7.071963424	2245	152	4009	4408	4408.1	2005	2
4408	7.669984789	2245	152	4009	4408	4408.1	2005	1
4409	5.510898293	2263	172	4009	4409	4409.2	2007	2
4409	4.492586486	2263	172	4009	4409	4409.1	2005	2
4409	4.530268572	2263	172	4009	4409	4409.2	2007	1
4409	6.019302285	2263	172	4009	4409	4409.1	2005	1
4410	5.094441415	2269	187	4004	4410	4410.1	2005	1
4410	4.472135955	2269	187	4004	4410	4410.1	2005	2
4411	7.097487818	1437	172	4009	4411	4411.2	2007	2
4411	7.088112113	1437	172	4009	4411	4411.1	2005	2
4411	8.467467154	1437	172	4009	4411	4411.2	2007	1
4411	8.098436063	1437	172	4009	4411	4411.1	2005	1
4413	6.092126066	2263	189	4004	4413	4413.1	2005	1
4413	5.535100119	2263	189	4004	4413	4413.2	2007	2
4413	4.472135955	2263	189	4004	4413	4413.1	2005	2
4413	6.010379911	2263	189	4004	4413	4413.2	2007	1
4415	5.535461438	1437	120	4005	4415	4415.1	2005	2
4415	6.272532716	1437	120	4005	4415	4415.1	2005	1
4415	7.363151499	1437	120	4005	4415	4415.2	2007	2
4415	6.141118248	1437	120	4005	4415	4415.2	2007	1
4416	5.801321688	1672	173	4010	4416	4416.1	2005	2
4416	6.192199394	1672	173	4010	4416	4416.1	2005	1
4417	5.91455831	2244	187	4010	4417	4417.1	2005	1
4417	6.028211454	2244	187	4010	4417	4417.1	2005	2
4418	5.82425961	1672	187	4010	4418	4418.2	2007	2
4418	6.537073759	1672	187	4010	4418	4418.2	2007	1
4418	6.439772253	1672	187	4010	4418	4418.1	2005	1
4418	6.166360353	1672	187	4010	4418	4418.1	2005	2
4419	4.520988092	2263	132	4004	4419	4419.1	2005	2
4419	5.096403961	2263	132	4004	4419	4419.1	2005	1
4420	6.341713753	1437	152	4009	4420	4420.1	2005	2
4420	6.894611423	1437	152	4009	4420	4420.1	2005	1
4421	5.567524884	2269	166	4004	4421	4421.2	2007	1
4421	6.257315718	2269	166	4004	4421	4421.1	2005	1
4421	4.472135955	2269	166	4004	4421	4421.1	2005	2
4421	4.538134713	2269	166	4004	4421	4421.2	2007	2
4422	6.386130806	2143	155	4009	4422	4422.2	2007	2
4422	8.024898753	2143	155	4009	4422	4422.1	2005	1
4422	5.986512618	2143	155	4009	4422	4422.1	2005	2
4422	7.628433653	2143	155	4009	4422	4422.2	2007	1
4423	5.963863401	2143	158	4005	4423	4423.1	2005	1
4423	5.99827753	2143	158	4005	4423	4423.1	2005	2
4424	5.980050167	2245	148	4010	4424	4424.2	2007	1
4424	5.640803726	2245	148	4010	4424	4424.2	2007	2
4424	5.83860714	2245	148	4010	4424	4424.1	2005	1
4424	6.630962726	2245	148	4010	4424	4424.1	2005	2
4425	4.715647711	1503	152	4009	4425	4425.1	2005	2
4425	6.321655901	1503	152	4009	4425	4425.1	2005	1
4426	4.99319537	2263	166	4009	4426	4426.1	2005	2
4426	4.546060566	2263	166	4009	4426	4426.1	2005	1
4427	5.455333782	2143	128	4005	4427	4427.1	2005	1
4427	6.34996063	2143	128	4005	4427	4427.1	2005	2
4428	6.268173578	1457	154	4005	4428	4428.1	2005	2
4428	5.821740862	1457	154	4005	4428	4428.1	2005	1
4429	4.894554798	2263	154	4010	4429	4429.1	2005	1
4429	4.969976526	2263	154	4010	4429	4429.1	2005	2
4430	4.640186777	1457	154	4010	4430	4430.1	2005	2
4430	5.196088272	1457	154	4010	4430	4430.1	2005	1
4431	6.020465098	2246	116	4010	4431	4431.1	2005	2
4431	5.773098533	2246	116	4010	4431	4431.1	2005	1
4432	4.472135955	1672	148	4010	4432	4432.1	2005	2
4432	7.557424606	1672	148	4010	4432	4432.1	2005	1
4436	5.311151789	2239	120	4005	4436	4436.1	2005	2
4436	6.210582366	2239	120	4005	4436	4436.2	2007	2
4436	5.420270596	2239	120	4005	4436	4436.2	2007	1
4436	5.923737559	2239	120	4005	4436	4436.1	2005	1
4437	7.28079666	2244	120	4010	4437	4437.1	2005	1
4437	6.537634639	2244	120	4010	4437	4437.1	2005	2
4438	5.357020316	1439	173	4005	4438	4438.1	2005	2
4438	5.544486751	1439	173	4005	4438	4438.2	2007	2
4438	4.949545434	1439	173	4005	4438	4438.2	2007	1
4438	6.302803609	1439	173	4005	4438	4438.1	2005	1
4440	6.110210035	1604	154	4010	4440	4440.1	2005	1
4440	5.760381932	1604	154	4010	4440	4440.1	2005	2
4441	6.36773115	1672	116	4005	4441	4441.1	2005	2
4441	6.32455532	1672	116	4005	4441	4441.1	2005	1
4442	6.322815828	2244	128	4005	4442	4442.1	2005	1
4442	6.26530127	2244	128	4005	4442	4442.1	2005	2
4442	5.408265279	2244	128	4005	4442	4442.2	2007	2
4442	4.741448442	2244	128	4005	4442	4442.2	2007	1
4443	6.586096467	1672	128	4010	4443	4443.2	2007	1
4443	6.112664449	1672	128	4010	4443	4443.2	2007	2
4443	4.737720971	1672	128	4010	4443	4443.1	2005	1
4443	5.827435113	1672	128	4010	4443	4443.1	2005	2
4444	6.560716424	1439	173	4005	4444	4444.2	2007	2
4444	5.733963143	1439	173	4005	4444	4444.1	2005	2
4444	6.604619595	1439	173	4005	4444	4444.2	2007	1
4444	5.83569476	1439	173	4005	4444	4444.1	2005	1
4445	7.750698893	2244	148	4010	4445	4445.1	2005	2
4445	6.170737395	2244	148	4010	4445	4445.1	2005	1
4446	4.685509577	1527	120	4010	4446	4446.2	2007	1
4446	5.008193287	1527	120	4010	4446	4446.2	2007	2
4446	5.416579486	1527	120	4010	4446	4446.1	2005	1
4446	4.472135955	1527	120	4010	4446	4446.1	2005	2
4448	6.32455532	2246	173	4010	4448	4448.2	2007	2
4448	5.819106461	2246	173	4010	4448	4448.2	2007	1
4448	5.869298652	2246	173	4010	4448	4448.1	2005	1
4448	6.154104322	2246	173	4010	4448	4448.1	2005	2
4449	5.939416358	1439	116	4010	4449	4449.1	2005	1
4449	5.819507425	1439	116	4010	4449	4449.1	2005	2
4450	6.682065549	1672	154	4010	4450	4450.2	2007	1
4450	6.295395142	1672	154	4010	4450	4450.2	2007	2
4450	5.136665585	1672	154	4010	4450	4450.1	2005	1
4450	5.394997683	1672	154	4010	4450	4450.1	2005	2
4452	5.19474093	1604	116	4010	4452	4452.2	2007	2
4452	5.363394448	1604	116	4010	4452	4452.2	2007	1
4452	6.18088451	1604	116	4010	4452	4452.1	2005	1
4452	6.109555358	1604	116	4010	4452	4452.1	2005	2
4453	5.19483718	1480	103	4005	4453	4453.1	2005	2
4453	4.472135955	1480	103	4005	4453	4453.1	2005	1
4454	5.978071038	2120	138	4005	4454	4454.1	2005	2
4454	6.246599075	2120	138	4005	4454	4454.1	2005	1
4455	7.240810268	1672	138	4005	4455	4455.2	2007	2
4455	6.928443788	1672	138	4005	4455	4455.2	2007	1
4455	6.078020511	1672	138	4005	4455	4455.1	2005	2
4455	7.525024917	1672	138	4005	4455	4455.1	2005	1
4456	6.811265178	1652	175	4010	4456	4456.1	2005	1
4456	6.335613625	1652	175	4010	4456	4456.1	2005	2
4457	6.218359912	2222	158	4010	4457	4457.1	2005	1
4457	4.644566718	2222	158	4010	4457	4457.1	2005	2
4458	4.535122196	1604	123	4010	4458	4458.1	2005	1
4458	6.25912667	1604	123	4010	4458	4458.1	2005	2
4459	7.392248192	1652	123	4005	4459	4459.2	2007	2
4459	5.649837756	1652	123	4005	4459	4459.1	2005	2
4459	5.768361986	1652	123	4005	4459	4459.2	2007	1
4459	7.164356217	1652	123	4005	4459	4459.1	2005	1
4460	4.472135955	1480	103	4010	4460	4460.1	2005	1
4460	5.063332236	1480	103	4010	4460	4460.1	2005	2
4461	5.956565006	1652	130	4011	4461	4461.2	2007	2
4461	6.586956809	1652	130	4011	4461	4461.2	2007	1
4461	4.991058672	1652	130	4011	4461	4461.1	2005	2
4461	6.337165508	1652	130	4011	4461	4461.1	2005	1
4462	6.16911663	1442	167	4010	4462	4462.2	2007	1
4462	6.610824457	1442	167	4010	4462	4462.2	2007	2
4462	6.32455532	1442	167	4010	4462	4462.1	2005	1
4462	6.074427271	1442	167	4010	4462	4462.1	2005	2
4463	6.319915611	1613	130	4005	4463	4463.1	2005	2
4463	4.577408292	1613	130	4005	4463	4463.1	2005	1
4464	4.472135955	1572	139	4005	4464	4464.1	2005	2
4464	4.834942261	1572	139	4005	4464	4464.1	2005	1
4465	6.326715841	1572	109	4005	4465	4465.2	2007	2
4465	6.260511161	1572	109	4005	4465	4465.2	2007	1
4465	6.761903085	1572	109	4005	4465	4465.1	2005	2
4465	4.573765771	1572	109	4005	4465	4465.1	2005	1
4466	6.318781528	2156	109	4011	4466	4466.1	2005	2
4466	4.570557953	2156	109	4011	4466	4466.1	2005	1
4467	4.472135955	1604	180	4005	4467	4467.1	2005	2
4467	6.855605978	1604	180	4005	4467	4467.2	2007	2
4467	5.695319716	1604	180	4005	4467	4467.1	2005	1
4467	5.976035475	1604	180	4005	4467	4467.2	2007	1
4468	6.945406156	1523	167	4011	4468	4468.1	2005	1
4468	6.649285676	1523	167	4011	4468	4468.1	2005	2
4469	5.768535343	1442	150	4011	4469	4469.1	2005	2
4469	5.17107339	1442	150	4011	4469	4469.1	2005	1
4470	4.472135955	1613	103	4011	4470	4470.1	2005	2
4470	4.677820005	1613	103	4011	4470	4470.1	2005	1
4473	7.620586154	1442	150	4011	4473	4473.2	2007	1
4473	7.389993234	1442	150	4011	4473	4473.1	2005	2
4473	7.402612152	1442	150	4011	4473	4473.2	2007	2
4473	6.232762897	1442	150	4011	4473	4473.1	2005	1
4474	4.985178031	2137	101	4005	4474	4474.1	2005	2
4474	4.472135955	2137	101	4005	4474	4474.2	2007	1
4474	4.814284301	2137	101	4005	4474	4474.2	2007	2
4474	6.284159981	2137	101	4005	4474	4474.1	2005	1
4475	4.511319098	1432	139	4005	4475	4475.1	2005	2
4475	6.156026857	1432	139	4005	4475	4475.1	2005	1
4476	4.515750215	2156	130	4011	4476	4476.1	2005	1
4476	4.472135955	2156	130	4011	4476	4476.1	2005	2
4477	5.196537309	1572	101	4011	4477	4477.1	2005	2
4477	5.670332148	1572	101	4011	4477	4477.1	2005	1
4478	7.265718593	1523	136	4006	4478	4478.1	2005	1
4478	6.73448835	1523	136	4006	4478	4478.1	2005	2
4478	7.226202322	1523	136	4006	4478	4478.2	2007	1
4478	7.224241598	1523	136	4006	4478	4478.2	2007	2
4479	6.415969659	2111	139	4006	4479	4479.1	2005	1
4479	4.472135955	2111	139	4006	4479	4479.1	2005	2
4479	6.292217415	2111	139	4006	4479	4479.2	2007	2
4479	6.593026619	2111	139	4006	4479	4479.2	2007	1
4480	7.066069157	1442	180	4011	4480	4480.1	2005	2
4480	6.265939674	1442	180	4011	4480	4480.1	2005	1
4481	4.932004326	2156	175	4005	4481	4481.1	2005	1
4481	4.472135955	2156	175	4005	4481	4481.2	2007	1
4481	5.976453798	2156	175	4005	4481	4481.2	2007	2
4481	6.261150054	2156	175	4005	4481	4481.1	2005	2
4482	6.800735254	2137	167	4005	4482	4482.1	2005	1
4482	6.471939431	2137	167	4005	4482	4482.1	2005	2
4483	4.472135955	1427	180	4011	4483	4483.1	2005	1
4483	4.820096817	1427	180	4011	4483	4483.1	2005	2
4484	6.32455532	1503	150	4011	4484	4484.2	2007	2
4484	6.311840724	1503	150	4011	4484	4484.1	2005	2
4484	6.32455532	1503	150	4011	4484	4484.2	2007	1
4484	6.300476172	1503	150	4011	4484	4484.1	2005	1
4485	4.674148764	2156	167	4006	4485	4485.1	2005	1
4485	6.204407036	2156	167	4006	4485	4485.1	2005	2
4485	6.32455532	2156	167	4006	4485	4485.2	2007	2
4485	4.472135955	2156	167	4006	4485	4485.2	2007	1
4486	5.226471085	1427	101	4006	4486	4486.1	2005	1
4486	5.766165682	1427	101	4006	4486	4486.1	2005	2
4487	6.510913914	1523	136	4011	4487	4487.2	2007	2
4487	6.32455532	1523	136	4011	4487	4487.1	2005	2
4487	7.152482087	1523	136	4011	4487	4487.2	2007	1
4487	7.623997202	1523	136	4011	4487	4487.1	2005	1
4488	4.615625635	1503	165	4006	4488	4488.1	2005	2
4488	4.472135955	1503	165	4006	4488	4488.1	2005	1
4489	5.315449181	2111	139	4011	4489	4489.1	2005	1
4489	5.057271992	2111	139	4011	4489	4489.2	2007	2
4489	4.807563486	2111	139	4011	4489	4489.2	2007	1
4489	5.525637218	2111	139	4011	4489	4489.1	2005	2
4490	4.472135955	1503	139	4006	4490	4490.1	2005	1
4490	6.32455532	1503	139	4006	4490	4490.1	2005	2
4490	6.092509062	1503	139	4006	4490	4490.2	2007	2
4490	6.34229191	1503	139	4006	4490	4490.2	2007	1
4491	6.341818877	1503	165	4011	4491	4491.2	2007	2
4491	6.577892267	1503	165	4011	4491	4491.2	2007	1
4491	7.525334987	1503	165	4011	4491	4491.1	2005	1
4491	6.939356358	1503	165	4011	4491	4491.1	2005	2
4492	4.524673101	2156	165	4011	4492	4492.1	2005	2
4492	4.472135955	2156	165	4011	4492	4492.1	2005	1
4493	5.940258132	2111	136	4006	4493	4493.1	2005	2
4493	5.463576363	2111	136	4006	4493	4493.1	2005	1
4493	6.476624636	2111	136	4006	4493	4493.2	2007	2
4493	5.585696018	2111	136	4006	4493	4493.2	2007	1
4494	6.319994725	2156	165	4006	4494	4494.2	2007	1
4494	4.488058229	2156	165	4006	4494	4494.1	2005	2
4494	6.954974239	2156	165	4006	4494	4494.2	2007	2
4494	5.907622195	2156	165	4006	4494	4494.1	2005	1
4495	4.628246609	2111	136	4011	4495	4495.1	2005	2
4495	4.553606629	2111	136	4011	4495	4495.1	2005	1
4496	6.17219572	2111	136	4006	4496	4496.1	2005	2
4496	5.418425355	2111	136	4006	4496	4496.1	2005	1
4499	6.610950512	1432	127	4006	4499	4499.1	2005	2
4499	5.727826813	1432	127	4006	4499	4499.1	2005	1
4502	6.927385269	1571	108	4006	4502	4502.1	2005	2
4502	6.394528911	1571	108	4006	4502	4502.1	2005	1
4503	7.562495179	1571	108	4006	4503	4503.1	2005	1
4503	6.761927733	1571	108	4006	4503	4503.1	2005	2
4503	7.680885366	1571	108	4006	4503	4503.2	2007	1
4503	8.010534731	1571	108	4006	4503	4503.2	2007	2
4504	6.32455532	1432	127	4006	4504	4504.1	2005	1
4504	6.138132181	1432	127	4006	4504	4504.1	2005	2
4506	6.594239911	1571	108	4011	4506	4506.1	2005	2
4506	7.679496511	1571	108	4011	4506	4506.1	2005	1
4507	7.871827403	1571	169	4011	4507	4507.2	2007	2
4507	6.717812144	1571	169	4011	4507	4507.1	2005	2
4507	7.477031497	1571	169	4011	4507	4507.2	2007	1
4507	7.809950917	1571	169	4011	4507	4507.1	2005	1
4510	6.406481093	2156	160	4011	4510	4510.2	2007	2
4510	5.119700512	2156	160	4011	4510	4510.2	2007	1
4510	6.32455532	2156	160	4011	4510	4510.1	2005	2
4510	6.312949654	2156	160	4011	4510	4510.1	2005	1
4511	7.530139441	1571	160	4011	4511	4511.1	2005	1
4511	7.608460204	1571	160	4011	4511	4511.1	2005	2
4517	5.116704669	1432	161	4006	4517	4517.1	2005	1
4517	4.472135955	1432	161	4006	4517	4517.1	2005	2
4517	5.152863282	1432	161	4006	4517	4517.2	2007	2
4517	6.32455532	1432	161	4006	4517	4517.2	2007	1
4518	6.32455532	2156	161	4006	4518	4518.1	2005	1
4518	6.301322613	2156	161	4006	4518	4518.1	2005	2
4518	6.365270353	2156	161	4006	4518	4518.2	2007	1
4518	6.32455532	2156	161	4006	4518	4518.2	2007	2
4519	4.509249752	2239	169	4006	4519	4519.1	2005	1
4519	6.03647248	2239	169	4006	4519	4519.1	2005	2
4523	5.109664047	2253	108	4011	4523	4523.1	2005	2
4523	4.737720971	2253	108	4011	4523	4523.1	2005	1
4525	6.224066195	2253	169	4006	4525	4525.1	2005	1
4525	6.31110133	2253	169	4006	4525	4525.1	2005	2
4525	6.609588994	2253	169	4006	4525	4525.2	2007	1
4525	6.342764907	2253	169	4006	4525	4525.2	2007	2
4526	6.310414672	2253	160	4006	4526	4526.1	2005	1
4526	4.879412533	2253	160	4006	4526	4526.2	2007	2
4526	7.235329986	2253	160	4006	4526	4526.2	2007	1
4526	6.047644169	2253	160	4006	4526	4526.1	2005	2
4527	5.891519329	2239	161	4011	4527	4527.2	2007	2
4527	6.459463342	2239	161	4011	4527	4527.2	2007	1
4527	6.32455532	2239	161	4011	4527	4527.1	2005	1
4527	5.184271084	2239	161	4011	4527	4527.1	2005	2
4528	6.134383968	2156	151	4006	4528	4528.1	2005	1
4528	6.321075858	2156	151	4006	4528	4528.1	2005	2
4531	6.158463012	2253	168	4006	4531	4531.1	2005	1
4531	6.156676593	2253	168	4006	4531	4531.2	2007	2
4531	7.901476655	2253	168	4006	4531	4531.1	2005	2
4531	6.334087675	2253	168	4006	4531	4531.2	2007	1
4532	5.793502108	2156	168	4006	4532	4532.1	2005	2
4532	5.647182188	2156	168	4006	4532	4532.1	2005	1
4532	6.066630037	2156	168	4006	4532	4532.2	2007	1
4532	6.32455532	2156	168	4006	4532	4532.2	2007	2
4533	5.479902675	2271	151	4011	4533	4533.2	2007	1
4533	4.495034297	2271	151	4011	4533	4533.1	2005	2
4533	5.577514381	2271	151	4011	4533	4533.2	2007	2
4533	4.472135955	2271	151	4011	4533	4533.1	2005	1
4534	4.472135955	2239	168	4006	4534	4534.1	2005	1
4534	6.32455532	2239	168	4006	4534	4534.2	2007	1
4534	4.472135955	2239	168	4006	4534	4534.1	2005	2
4534	6.23527599	2239	168	4006	4534	4534.2	2007	2
4535	5.745549002	2156	161	4011	4535	4535.2	2007	2
4535	7.01203727	2156	161	4011	4535	4535.2	2007	1
4535	6.306927408	2156	161	4011	4535	4535.1	2005	2
4535	6.445385947	2156	161	4011	4535	4535.1	2005	1
4537	6.289674077	2271	151	4006	4537	4537.1	2005	1
4537	4.847954896	2271	151	4006	4537	4537.1	2005	2
4539	6.42017653	2271	106	4011	4539	4539.2	2007	1
4539	4.712960853	2271	106	4011	4539	4539.1	2005	2
4539	5.226534863	2271	106	4011	4539	4539.1	2005	1
4539	5.67650127	2271	106	4011	4539	4539.2	2007	2
4541	6.492662525	1572	106	4011	4541	4541.2	2007	2
4541	6.715107346	1572	106	4011	4541	4541.1	2005	2
4541	6.338874768	1572	106	4011	4541	4541.2	2007	1
4541	6.306874556	1572	106	4011	4541	4541.1	2005	1
5001	7.277224746	1506	213	5040	5001	5001.1	2006	2
5001	6.130307225	1506	213	5040	5001	5001.1	2006	1
5002	5.745549002	4459	272	5013	5002	5002.1	2006	2
5002	4.653672385	4459	272	5013	5002	5002.1	2006	1
5003	5.929249531	4455	233	5031	5003	5003.1	2006	1
5003	6.180291255	4455	233	5031	5003	5003.1	2006	2
5004	7.099647879	4228	245	5023	5004	5004.1	2006	2
5004	5.389743345	4228	245	5023	5004	5004.1	2006	1
5005	5.08396171	4413	252	5023	5005	5005.1	2006	1
5005	5.493632678	4413	252	5023	5005	5005.1	2006	2
5006	6.033572739	4339	212	5011	5006	5006.1	2006	2
5006	5.004065015	4339	212	5011	5006	5006.1	2006	1
5007	4.498814658	4442	227	5013	5007	5007.1	2006	2
5007	5.205573936	4442	227	5013	5007	5007.1	2006	1
5008	4.481591979	4485	227	5004	5008	5008.1	2006	1
5008	5.369792051	4485	227	5004	5008	5008.1	2006	2
5009	6.247612878	4493	233	5036	5009	5009.1	2006	2
5009	5.593508142	4493	233	5036	5009	5009.1	2006	1
5010	6.347020299	4525	233	5013	5010	5010.1	2006	2
5010	6.185089598	4525	233	5013	5010	5010.1	2006	1
5011	4.633501196	4479	242	5023	5011	5011.1	2006	1
5011	6.427389309	4479	242	5023	5011	5011.1	2006	2
5012	7.439735659	4358	243	5023	5012	5012.1	2006	1
5012	7.797563722	4358	243	5023	5012	5012.1	2006	2
5013	5.896552665	4467	243	5015	5013	5013.1	2006	2
5013	6.314269554	4467	243	5015	5013	5013.1	2006	1
5014	5.991799952	4467	245	5011	5014	5014.1	2006	2
5014	5.023544565	4467	245	5011	5014	5014.1	2006	1
5015	6.740079129	4467	248	5031	5015	5015.1	2006	2
5015	6.253852146	4467	248	5031	5015	5015.1	2006	1
5017	4.472135955	4486	279	5040	5017	5017.1	2006	1
5017	5.722994554	4486	279	5040	5017	5017.1	2006	2
5018	6.737061674	4225	282	5031	5018	5018.1	2006	2
5018	6.542425646	4225	282	5031	5018	5018.1	2006	1
5019	5.007128252	1439	210	5036	5019	5019.1	2006	2
5019	6.000722179	1439	210	5036	5019	5019.1	2006	1
5020	5.92430024	4225	210	5013	5020	5020.1	2006	2
5020	6.100683022	4225	210	5013	5020	5020.1	2006	1
5021	6.306504579	2143	217	5031	5021	5021.1	2006	2
5021	6.225110441	2143	217	5031	5021	5021.1	2006	1
5022	5.950126049	4479	236	5036	5022	5022.1	2006	2
5022	6.33819112	4479	236	5036	5022	5022.1	2006	1
5023	7.622947811	4455	239	5013	5023	5023.1	2006	2
5023	6.583033748	4455	239	5013	5023	5023.1	2006	1
5024	6.198924638	4442	239	5011	5024	5024.1	2006	1
5024	5.726604579	4442	239	5011	5024	5024.1	2006	2
5025	7.094551901	4231	244	5036	5025	5025.1	2006	2
5025	5.571115986	4231	244	5036	5025	5025.1	2006	1
5026	6.32455532	4361	248	5036	5026	5026.1	2006	2
5026	4.472135955	4361	248	5036	5026	5026.1	2006	1
5027	4.686861068	2058	214	5004	5027	5027.1	2006	2
5027	4.633285371	2058	214	5004	5027	5027.1	2006	1
5028	4.472135955	4407	214	5013	5028	5028.1	2006	1
5028	4.472135955	4407	214	5013	5028	5028.1	2006	2
5029	4.747806511	4486	214	5036	5029	5029.1	2006	1
5029	5.336540703	4486	214	5036	5029	5029.1	2006	2
5031	5.942670555	2244	220	5023	5031	5031.1	2006	1
5031	6.428893114	2244	220	5023	5031	5031.1	2006	2
5032	4.56194403	4493	242	5015	5032	5032.1	2006	2
5032	4.824658882	4493	242	5015	5032	5032.1	2006	1
5033	5.485860613	4442	236	5031	5033	5033.1	2006	1
5033	6.500051282	4442	236	5031	5033	5033.1	2006	2
5034	4.640905084	4485	236	5005	5034	5034.1	2006	2
5034	4.724616387	4485	236	5005	5034	5034.1	2006	1
5036	6.055686033	4228	248	5040	5036	5036.1	2006	2
5036	5.89881344	4228	248	5040	5036	5036.1	2006	1
5037	6.32271039	4228	243	5031	5037	5037.1	2006	2
5037	5.310492758	4228	243	5031	5037	5037.1	2006	1
5038	6.372911423	4526	272	5015	5038	5038.1	2006	1
5038	8.304175656	4526	272	5015	5038	5038.1	2006	2
5039	5.804251315	4493	260	5015	5039	5039.1	2006	2
5039	5.415840962	4493	260	5015	5039	5039.1	2006	1
5040	6.32455532	2263	278	5036	5040	5040.1	2006	1
5040	6.474462655	2263	278	5036	5040	5040.1	2006	2
5041	5.653022791	4407	212	5004	5041	5041.1	2006	1
5041	6.449754517	4407	212	5004	5041	5041.1	2006	2
5042	4.472135955	4475	283	5011	5042	5042.1	2006	2
5042	4.472135955	4475	283	5011	5042	5042.1	2006	1
5043	4.472135955	4132	215	5004	5043	5043.1	2006	1
5043	4.472135955	4132	215	5004	5043	5043.1	2006	2
5044	5.459609265	1604	218	5004	5044	5044.1	2006	1
5044	5.40074069	1604	218	5004	5044	5044.1	2006	2
5045	7.5380811	4528	217	5005	5045	5045.1	2006	1
5045	6.877499546	4528	217	5005	5045	5045.1	2006	2
5046	6.761114307	4396	239	5023	5046	5046.1	2006	2
5046	5.186778063	4396	239	5023	5046	5046.1	2006	1
5047	7.154742017	4526	248	5013	5047	5047.1	2006	1
5047	6.756379701	4526	248	5013	5047	5047.1	2006	2
5048	5.997888518	4272	245	5036	5048	5048.1	2006	1
5048	6.412227902	4272	245	5036	5048	5048.1	2006	2
5049	6.33782297	4231	243	5023	5049	5049.1	2006	1
5049	6.103387038	4231	243	5023	5049	5049.1	2006	2
5050	5.333322916	4274	278	5036	5050	5050.1	2006	1
5050	4.507771068	4274	278	5036	5050	5050.1	2006	2
5051	4.957889336	2143	283	5040	5051	5051.1	2006	2
5051	4.742994834	2143	283	5040	5051	5051.1	2006	1
5052	5.612723641	4230	218	5036	5052	5052.1	2006	1
5052	6.649411002	4230	218	5036	5052	5052.1	2006	2
5053	4.860658392	4175	239	5015	5053	5053.1	2006	2
5053	4.892511285	4175	239	5015	5053	5053.1	2006	1
5054	4.948871925	4467	239	5004	5054	5054.1	2006	1
5054	5.321278042	4467	239	5004	5054	5054.1	2006	2
5055	5.498757435	4526	227	5040	5055	5055.1	2006	1
5055	4.934774564	4526	227	5040	5055	5055.1	2006	2
5056	5.518574696	4410	227	5040	5056	5056.1	2006	2
5056	5.235965368	4410	227	5040	5056	5056.1	2006	1
5057	4.472135955	4345	260	5041	5057	5057.1	2006	1
5057	4.640402281	4345	260	5041	5057	5057.1	2006	2
5058	6.280764285	2156	215	5040	5058	5058.1	2006	2
5058	4.50555213	2156	215	5040	5058	5058.1	2006	1
5059	4.854619793	4518	240	5004	5059	5059.1	2006	1
5059	5.937676313	4518	240	5004	5059	5059.1	2006	2
5060	5.847506591	4175	260	5030	5060	5060.1	2006	2
5060	6.364196729	4175	260	5030	5060	5060.1	2006	1
5061	7.63365356	1506	203	5013	5061	5061.1	2006	2
5061	6.664032813	1506	203	5013	5061	5061.1	2006	1
5062	4.53416659	4173	284	5005	5062	5062.1	2006	1
5062	4.696452562	4173	284	5005	5062	5062.1	2006	2
5063	4.49547921	4453	284	5015	5063	5063.1	2006	1
5063	4.602970055	4453	284	5015	5063	5063.1	2006	2
5064	6.338296301	4173	215	5036	5064	5064.1	2006	2
5064	6.32455532	4173	215	5036	5064	5064.1	2006	1
5065	6.16663063	4475	206	5036	5065	5065.1	2006	1
5065	6.052051993	4475	206	5036	5065	5065.1	2006	2
5067	4.472135955	2058	205	5036	5067	5067.1	2006	1
5067	4.472135955	2058	205	5036	5067	5067.1	2006	2
5068	4.937948292	2248	284	5030	5068	5068.1	2006	1
5068	5.043411544	2248	284	5030	5068	5068.1	2006	2
5069	4.472135955	4402	240	5036	5069	5069.1	2006	2
5069	4.472135955	4402	240	5036	5069	5069.1	2006	1
5070	7.096384056	4362	256	5041	5070	5070.1	2006	2
5070	6.084296728	4362	256	5041	5070	5070.1	2006	1
5071	4.56172482	4345	244	5015	5071	5071.1	2006	1
5071	5.507570547	4345	244	5015	5071	5071.1	2006	2
5072	4.472135955	4175	245	5036	5072	5072.1	2006	2
5072	4.487315456	4175	245	5036	5072	5072.1	2006	1
5073	6.316644679	4263	260	5030	5073	5073.1	2006	2
5073	4.472135955	4263	260	5030	5073	5073.1	2006	1
5074	6.122526711	4324	259	5015	5074	5074.1	2006	1
5074	6.554387843	4324	259	5015	5074	5074.1	2006	2
5075	6.854852296	4203	256	5015	5075	5075.1	2006	2
5075	6.183095234	4203	256	5015	5075	5075.1	2006	1
5076	7.197569034	4362	274	5035	5076	5076.1	2006	2
5076	5.2380658	4362	274	5035	5076	5076.1	2006	1
5077	7.537086086	1506	200	5005	5077	5077.1	2006	2
5077	5.509990926	1506	200	5005	5077	5077.1	2006	1
5078	5.037790521	1666	205	5035	5078	5078.1	2006	2
5078	4.472135955	1666	205	5035	5078	5078.1	2006	1
5079	6.277048138	2165	222	5036	5079	5079.1	2006	2
5079	6.354761994	2165	222	5036	5079	5079.1	2006	1
5080	5.913881974	4228	252	5040	5080	5080.1	2006	1
5080	6.711433031	4228	252	5040	5080	5080.1	2006	2
